,Unnamed: 0,age,gender,year_in_school,major,monthly_income,financial_aid,tuition,housing,food,transportation,books_supplies,entertainment,personal_care,technology,health_wellness,miscellaneous,preferred_payment_method
513,513,18,1,Freshman,Psychology,9008.0,7128.0,33936.0,4992.0,1456.0,800.0,1088.0,688.0,528.0,1944.0,664.0,240.0,Cash
514,514,22,0,Sophomore,Biology,5432.0,3848.0,43728.0,5392.0,1440.0,1216.0,1176.0,1064.0,464.0,536.0,1040.0,1272.0,Mobile Payment App
515,515,25,0,Freshman,Psychology,6424.0,1608.0,47312.0,6872.0,1144.0,1384.0,1144.0,1136.0,768.0,1360.0,824.0,240.0,Credit/Debit Card
516,516,18,1,Senior,Biology,5312.0,920.0,29536.0,7704.0,1704.0,560.0,1840.0,1200.0,592.0,1592.0,1336.0,904.0,Credit/Debit Card
517,517,18,0,Senior,Computer Science,12000.0,6216.0,42608.0,6176.0,2384.0,1456.0,1384.0,896.0,528.0,1360.0,328.0,824.0,Cash
518,518,22,0,Junior,Psychology,8040.0,6216.0,44768.0,6920.0,1264.0,448.0,904.0,816.0,568.0,1992.0,1184.0,1568.0,Credit/Debit Card
519,519,22,1,Sophomore,Biology,7064.0,5120.0,44120.0,6008.0,1944.0,1344.0,1920.0,1104.0,160.0,816.0,440.0,744.0,Credit/Debit Card
520,520,18,2,Freshman,Biology,11424.0,2616.0,41464.0,6576.0,944.0,1472.0,1672.0,216.0,400.0,1696.0,712.0,1032.0,Cash
521,521,21,2,Sophomore,Economics,7248.0,3592.0,31064.0,5704.0,2704.0,1008.0,2400.0,688.0,368.0,440.0,512.0,976.0,Cash
522,522,18,2,Freshman,Computer Science,7928.0,6688.0,26536.0,4144.0,2520.0,784.0,656.0,1112.0,752.0,1040.0,1160.0,1208.0,Cash
523,523,23,1,Freshman,Engineering,9968.0,6032.0,43360.0,4032.0,2976.0,856.0,1776.0,832.0,248.0,1304.0,928.0,1456.0,Mobile Payment App
524,524,22,1,Freshman,Biology,10184.0,80.0,33832.0,7096.0,1344.0,1576.0,1072.0,1120.0,480.0,1888.0,760.0,1088.0,Credit/Debit Card
525,525,22,0,Junior,Psychology,7040.0,1472.0,37648.0,3320.0,840.0,1456.0,2128.0,464.0,544.0,2216.0,1408.0,288.0,Credit/Debit Card
526,526,24,2,Junior,Computer Science,10848.0,2624.0,45264.0,7208.0,2952.0,1248.0,2272.0,912.0,608.0,1160.0,952.0,816.0,Credit/Debit Card
527,527,23,1,Junior,Economics,7328.0,7416.0,41952.0,3288.0,1992.0,1256.0,1384.0,552.0,568.0,2040.0,664.0,1512.0,Credit/Debit Card
528,528,18,2,Freshman,Economics,8472.0,5344.0,31520.0,6688.0,1400.0,1048.0,1344.0,240.0,648.0,1720.0,1424.0,248.0,Credit/Debit Card
529,529,24,1,Junior,Psychology,7528.0,1624.0,24384.0,4936.0,1712.0,904.0,1864.0,872.0,392.0,2128.0,584.0,1408.0,Credit/Debit Card
530,530,24,0,Senior,Psychology,6112.0,4168.0,36032.0,6624.0,1136.0,936.0,1304.0,584.0,256.0,2392.0,408.0,408.0,Mobile Payment App
531,531,25,2,Sophomore,Economics,7864.0,5360.0,37232.0,4904.0,1968.0,1008.0,2040.0,1168.0,160.0,472.0,1240.0,1576.0,Cash
532,532,18,2,Senior,Biology,10360.0,2104.0,36016.0,5176.0,896.0,1096.0,1376.0,848.0,704.0,864.0,336.0,256.0,Mobile Payment App
533,533,22,1,Sophomore,Computer Science,10408.0,7064.0,38848.0,4152.0,1128.0,456.0,792.0,608.0,560.0,480.0,928.0,1592.0,Cash
534,534,22,2,Junior,Biology,6632.0,2952.0,41968.0,5616.0,1168.0,704.0,2288.0,1152.0,296.0,2144.0,680.0,1528.0,Cash
535,535,22,2,Sophomore,Psychology,10368.0,8.0,36592.0,6072.0,1176.0,1144.0,448.0,1024.0,576.0,1616.0,392.0,1520.0,Credit/Debit Card
536,536,21,0,Freshman,Biology,10224.0,4048.0,28528.0,4104.0,2880.0,648.0,1160.0,384.0,560.0,2016.0,752.0,1120.0,Credit/Debit Card
537,537,18,1,Senior,Biology,5800.0,1184.0,38256.0,5144.0,1352.0,1312.0,472.0,1096.0,608.0,1656.0,1512.0,336.0,Credit/Debit Card
538,538,20,0,Senior,Biology,4200.0,328.0,36824.0,7112.0,1496.0,680.0,944.0,192.0,680.0,600.0,1264.0,864.0,Cash
539,539,25,2,Junior,Biology,8048.0,2344.0,27176.0,4664.0,1336.0,592.0,1560.0,176.0,600.0,616.0,1392.0,856.0,Mobile Payment App
540,540,20,0,Sophomore,Biology,6976.0,5288.0,42624.0,3760.0,1760.0,1336.0,1992.0,976.0,376.0,1216.0,408.0,1024.0,Mobile Payment App
541,541,20,2,Senior,Engineering,4392.0,2416.0,47272.0,3272.0,2160.0,528.0,936.0,488.0,600.0,2224.0,1056.0,240.0,Credit/Debit Card
542,542,20,2,Junior,Engineering,7080.0,3040.0,45736.0,5808.0,1080.0,480.0,480.0,552.0,216.0,1016.0,696.0,1432.0,Cash
543,543,19,1,Senior,Computer Science,9576.0,6176.0,33816.0,5560.0,1440.0,728.0,832.0,848.0,248.0,1416.0,384.0,168.0,Mobile Payment App
544,544,25,0,Senior,Psychology,4312.0,3432.0,44784.0,6952.0,1672.0,568.0,848.0,928.0,328.0,960.0,1192.0,288.0,Cash
545,545,22,0,Sophomore,Computer Science,6432.0,7288.0,30480.0,4616.0,2328.0,1336.0,2352.0,512.0,512.0,2128.0,1072.0,1096.0,Cash
546,546,25,2,Sophomore,Economics,8872.0,2312.0,26592.0,7568.0,2872.0,984.0,2176.0,704.0,216.0,1128.0,856.0,1000.0,Mobile Payment App
547,547,25,1,Senior,Computer Science,9008.0,6168.0,25008.0,6584.0,2992.0,1000.0,1720.0,720.0,616.0,1936.0,896.0,792.0,Credit/Debit Card
548,548,22,2,Junior,Economics,6792.0,1832.0,41160.0,6640.0,2912.0,904.0,944.0,480.0,280.0,1896.0,1400.0,1536.0,Cash
549,549,23,2,Sophomore,Psychology,4024.0,1264.0,37016.0,5568.0,2888.0,968.0,1088.0,1128.0,480.0,760.0,1112.0,576.0,Credit/Debit Card
550,550,20,0,Senior,Biology,10344.0,3592.0,29872.0,7304.0,2592.0,1192.0,1072.0,824.0,688.0,2304.0,1048.0,960.0,Mobile Payment App
551,551,20,0,Junior,Biology,7224.0,768.0,33720.0,4016.0,2352.0,616.0,1280.0,768.0,184.0,696.0,1288.0,584.0,Credit/Debit Card
552,552,23,2,Junior,Psychology,9192.0,5480.0,44080.0,4024.0,2464.0,1368.0,1648.0,1152.0,656.0,872.0,1568.0,480.0,Credit/Debit Card
553,553,20,2,Freshman,Biology,10904.0,4288.0,29112.0,4288.0,1056.0,1096.0,1848.0,856.0,728.0,1664.0,1480.0,576.0,Mobile Payment App
554,554,19,2,Junior,Engineering,8448.0,7672.0,37320.0,4744.0,800.0,1256.0,1712.0,904.0,400.0,2288.0,696.0,1600.0,Cash
555,555,18,0,Senior,Engineering,9960.0,640.0,24504.0,6688.0,3176.0,1088.0,712.0,880.0,232.0,1240.0,472.0,1488.0,Mobile Payment App
556,556,25,1,Senior,Computer Science,9192.0,3096.0,45952.0,6792.0,2408.0,896.0,1296.0,1128.0,592.0,712.0,856.0,864.0,Mobile Payment App
557,557,19,1,Freshman,Psychology,9808.0,6384.0,32528.0,3952.0,2800.0,1536.0,1272.0,272.0,416.0,1808.0,1088.0,496.0,Cash
558,558,22,2,Freshman,Engineering,7720.0,3096.0,31864.0,3728.0,1640.0,1528.0,928.0,520.0,488.0,1536.0,768.0,1504.0,Mobile Payment App
559,559,21,0,Freshman,Engineering,10704.0,7112.0,39648.0,5264.0,1432.0,632.0,1208.0,928.0,240.0,928.0,1528.0,192.0,Credit/Debit Card
560,560,20,0,Senior,Engineering,11312.0,6488.0,41128.0,6016.0,1488.0,1112.0,1360.0,512.0,368.0,1184.0,248.0,768.0,Credit/Debit Card
561,561,24,2,Junior,Psychology,9856.0,5184.0,41992.0,3880.0,1984.0,416.0,512.0,752.0,600.0,2240.0,384.0,368.0,Mobile Payment App
562,562,18,0,Freshman,Engineering,4224.0,4896.0,32120.0,3816.0,2288.0,696.0,744.0,232.0,608.0,2336.0,1400.0,520.0,Cash
563,563,22,0,Sophomore,Computer Science,11016.0,4000.0,38768.0,3856.0,2680.0,1064.0,696.0,264.0,456.0,1288.0,656.0,784.0,Credit/Debit Card
564,564,23,2,Freshman,Computer Science,8624.0,6856.0,39864.0,7096.0,1984.0,1216.0,1688.0,416.0,192.0,1440.0,848.0,1040.0,Credit/Debit Card
565,565,20,0,Sophomore,Computer Science,6128.0,7408.0,40152.0,7184.0,1808.0,480.0,1392.0,688.0,176.0,1504.0,1176.0,888.0,Cash
566,566,22,2,Senior,Engineering,10312.0,2024.0,39680.0,4232.0,1832.0,472.0,1456.0,280.0,512.0,768.0,984.0,616.0,Credit/Debit Card
567,567,21,0,Sophomore,Economics,7096.0,6600.0,39584.0,5848.0,2472.0,1552.0,480.0,872.0,688.0,1008.0,1416.0,1120.0,Cash
568,568,18,0,Sophomore,Biology,8320.0,5768.0,24032.0,7352.0,1648.0,648.0,1576.0,384.0,480.0,1272.0,1056.0,560.0,Cash
569,569,21,1,Senior,Engineering,7520.0,7784.0,47296.0,7608.0,2816.0,864.0,496.0,496.0,560.0,1992.0,784.0,1200.0,Credit/Debit Card
570,570,25,0,Sophomore,Biology,7160.0,7392.0,45872.0,3912.0,1256.0,752.0,736.0,168.0,184.0,2088.0,456.0,904.0,Mobile Payment App
571,571,25,0,Sophomore,Psychology,8904.0,3024.0,31208.0,4264.0,1608.0,1064.0,1248.0,1168.0,488.0,1152.0,648.0,696.0,Credit/Debit Card
572,572,24,2,Freshman,Biology,7856.0,4504.0,40216.0,6640.0,2112.0,1008.0,1704.0,416.0,496.0,2368.0,1256.0,432.0,Cash
573,573,22,0,Freshman,Psychology,11208.0,3136.0,40064.0,6152.0,2648.0,1192.0,2240.0,304.0,264.0,800.0,1200.0,1336.0,Credit/Debit Card
574,574,18,0,Sophomore,Psychology,6176.0,576.0,47128.0,6120.0,2872.0,1064.0,408.0,184.0,488.0,2000.0,1024.0,1368.0,Mobile Payment App
575,575,20,0,Senior,Economics,7296.0,3096.0,30928.0,3896.0,2088.0,1592.0,1800.0,920.0,272.0,1472.0,1576.0,1152.0,Credit/Debit Card
576,576,23,1,Sophomore,Economics,7568.0,6872.0,41920.0,3272.0,3040.0,1432.0,1184.0,648.0,472.0,808.0,1112.0,768.0,Cash
577,577,23,2,Junior,Biology,6672.0,6864.0,38992.0,4520.0,1016.0,816.0,1728.0,952.0,744.0,1144.0,1152.0,656.0,Mobile Payment App
578,578,24,0,Freshman,Psychology,5560.0,3656.0,26120.0,3504.0,2720.0,616.0,872.0,504.0,192.0,1608.0,1096.0,656.0,Cash
579,579,20,0,Sophomore,Biology,11832.0,3184.0,44136.0,6832.0,1904.0,744.0,2032.0,944.0,176.0,1144.0,288.0,536.0,Cash
580,580,21,2,Sophomore,Economics,7952.0,3752.0,30264.0,3320.0,1152.0,1376.0,1064.0,328.0,704.0,2272.0,928.0,1592.0,Mobile Payment App
581,581,25,1,Sophomore,Biology,6744.0,4440.0,40568.0,4832.0,1008.0,1560.0,1544.0,856.0,424.0,1272.0,392.0,576.0,Mobile Payment App
582,582,21,2,Junior,Biology,11296.0,5368.0,48000.0,7336.0,2360.0,1528.0,824.0,176.0,680.0,2376.0,496.0,1120.0,Mobile Payment App
583,583,22,0,Junior,Computer Science,5816.0,1904.0,42832.0,5864.0,2600.0,1456.0,1240.0,336.0,648.0,1760.0,1592.0,1408.0,Credit/Debit Card
584,584,25,0,Sophomore,Computer Science,4976.0,5136.0,37096.0,6896.0,2320.0,1600.0,2128.0,168.0,352.0,1832.0,1344.0,616.0,Mobile Payment App
585,585,23,1,Senior,Computer Science,11136.0,1576.0,25288.0,7632.0,2296.0,808.0,1344.0,440.0,416.0,1440.0,1080.0,792.0,Credit/Debit Card
586,586,19,0,Sophomore,Computer Science,11928.0,6472.0,39392.0,6336.0,1528.0,1152.0,2296.0,648.0,288.0,1784.0,832.0,1488.0,Credit/Debit Card
587,587,22,2,Junior,Engineering,8304.0,4320.0,35024.0,6328.0,1616.0,744.0,1472.0,840.0,384.0,2032.0,632.0,1280.0,Mobile Payment App
588,588,24,1,Junior,Biology,6832.0,4008.0,26152.0,7920.0,1992.0,1584.0,1976.0,1080.0,216.0,424.0,784.0,536.0,Mobile Payment App
589,589,21,0,Sophomore,Biology,11320.0,5504.0,41688.0,6856.0,2032.0,1248.0,2200.0,1184.0,432.0,1816.0,952.0,696.0,Cash
590,590,18,2,Senior,Economics,9088.0,3472.0,36176.0,5136.0,1152.0,968.0,1752.0,1192.0,640.0,1504.0,432.0,1168.0,Mobile Payment App
591,591,22,2,Senior,Computer Science,7768.0,800.0,29160.0,7832.0,1304.0,1072.0,400.0,680.0,688.0,2136.0,1544.0,640.0,Credit/Debit Card
592,592,20,2,Senior,Economics,8920.0,248.0,41648.0,3536.0,2656.0,1192.0,1832.0,928.0,552.0,2176.0,824.0,1280.0,Mobile Payment App
593,593,20,2,Freshman,Biology,4184.0,2232.0,38216.0,3336.0,2048.0,1504.0,1248.0,840.0,616.0,1528.0,1096.0,328.0,Cash
594,594,24,2,Junior,Psychology,4264.0,6520.0,44960.0,6800.0,1624.0,1328.0,1760.0,728.0,272.0,1880.0,312.0,1104.0,Credit/Debit Card
595,595,19,1,Sophomore,Psychology,9032.0,6656.0,31080.0,5528.0,1048.0,1176.0,1744.0,304.0,304.0,2336.0,1344.0,800.0,Cash
596,596,22,2,Senior,Economics,5912.0,7064.0,24792.0,7200.0,2248.0,888.0,864.0,968.0,232.0,1288.0,1096.0,368.0,Credit/Debit Card
597,597,18,1,Senior,Engineering,8792.0,3384.0,29520.0,7784.0,2296.0,784.0,2160.0,1168.0,800.0,1088.0,1024.0,1032.0,Mobile Payment App
598,598,25,2,Junior,Psychology,4880.0,1184.0,43312.0,7096.0,2048.0,456.0,1672.0,672.0,608.0,1760.0,1472.0,832.0,Mobile Payment App
599,599,23,0,Junior,Biology,10440.0,5136.0,44528.0,6752.0,2192.0,960.0,1424.0,224.0,224.0,1432.0,976.0,584.0,Credit/Debit Card
600,600,23,1,Freshman,Engineering,10104.0,5952.0,26952.0,6600.0,1128.0,936.0,1080.0,360.0,312.0,1272.0,1264.0,912.0,Cash
601,601,23,1,Freshman,Engineering,5248.0,6688.0,28688.0,6160.0,1376.0,888.0,2088.0,624.0,792.0,1416.0,1160.0,592.0,Cash
602,602,22,1,Junior,Economics,7800.0,3248.0,30840.0,6016.0,1992.0,744.0,976.0,1000.0,448.0,1448.0,824.0,400.0,Credit/Debit Card
603,603,25,0,Freshman,Computer Science,11672.0,7968.0,39656.0,7136.0,1136.0,408.0,1944.0,1024.0,664.0,1048.0,512.0,280.0,Mobile Payment App
604,604,25,2,Junior,Biology,10416.0,920.0,26120.0,4488.0,2016.0,704.0,1568.0,672.0,216.0,1264.0,1000.0,968.0,Mobile Payment App
605,605,18,1,Senior,Computer Science,8920.0,5672.0,37960.0,5864.0,2096.0,944.0,1576.0,776.0,632.0,1456.0,256.0,416.0,Mobile Payment App
606,606,24,2,Freshman,Engineering,6528.0,5264.0,36912.0,3984.0,1448.0,824.0,432.0,536.0,544.0,2304.0,1304.0,1128.0,Mobile Payment App
607,607,24,2,Freshman,Engineering,10864.0,256.0,45264.0,5568.0,1088.0,616.0,1728.0,560.0,712.0,824.0,720.0,1304.0,Mobile Payment App
608,608,20,1,Junior,Psychology,8432.0,696.0,45072.0,7984.0,2128.0,1360.0,1528.0,1096.0,800.0,1400.0,752.0,648.0,Cash
609,609,24,2,Freshman,Engineering,10976.0,1664.0,36360.0,5352.0,2096.0,608.0,1688.0,1104.0,664.0,2328.0,584.0,872.0,Credit/Debit Card
610,610,24,2,Sophomore,Engineering,8808.0,4064.0,29744.0,3384.0,2728.0,1240.0,2328.0,888.0,600.0,2104.0,976.0,416.0,Mobile Payment App
611,611,23,0,Junior,Engineering,10064.0,7512.0,37296.0,5960.0,2000.0,968.0,1904.0,808.0,480.0,2104.0,272.0,904.0,Cash
612,612,23,0,Freshman,Biology,11192.0,5304.0,38200.0,4896.0,2312.0,1352.0,928.0,1184.0,592.0,1912.0,1592.0,656.0,Cash
613,613,21,0,Senior,Biology,11752.0,4736.0,45480.0,4040.0,2176.0,448.0,1912.0,184.0,456.0,1288.0,856.0,1464.0,Cash
614,614,23,0,Sophomore,Engineering,4480.0,2400.0,39632.0,4432.0,800.0,976.0,1392.0,872.0,736.0,1504.0,544.0,920.0,Cash
615,615,24,0,Freshman,Engineering,4216.0,2696.0,42624.0,3696.0,2792.0,1368.0,2304.0,1160.0,736.0,1928.0,960.0,1000.0,Credit/Debit Card
616,616,20,0,Freshman,Biology,9320.0,2256.0,26112.0,6952.0,1056.0,728.0,2040.0,448.0,296.0,680.0,1496.0,488.0,Mobile Payment App
617,617,25,0,Junior,Computer Science,7968.0,5536.0,37224.0,6120.0,2808.0,1184.0,1944.0,248.0,464.0,592.0,1528.0,1408.0,Credit/Debit Card
618,618,24,0,Junior,Engineering,5040.0,4224.0,32008.0,7368.0,3016.0,1544.0,696.0,1136.0,480.0,1240.0,408.0,464.0,Cash
619,619,19,0,Junior,Engineering,4336.0,1640.0,37104.0,6704.0,2656.0,536.0,1896.0,592.0,640.0,1640.0,928.0,1400.0,Mobile Payment App
620,620,19,2,Freshman,Psychology,5184.0,7432.0,34352.0,5568.0,2136.0,832.0,1720.0,632.0,768.0,2288.0,280.0,352.0,Credit/Debit Card
621,621,22,2,Senior,Computer Science,5112.0,5592.0,37000.0,3704.0,2704.0,640.0,2120.0,408.0,640.0,2360.0,824.0,1096.0,Credit/Debit Card
622,622,18,2,Sophomore,Engineering,5832.0,5320.0,35712.0,5360.0,3024.0,976.0,1528.0,1160.0,752.0,1584.0,1352.0,808.0,Cash
623,623,19,0,Junior,Computer Science,8168.0,3784.0,36912.0,7000.0,2256.0,456.0,1528.0,336.0,320.0,1224.0,848.0,1256.0,Mobile Payment App
624,624,23,0,Senior,Economics,9832.0,6352.0,39744.0,7624.0,1728.0,680.0,680.0,1144.0,296.0,2240.0,752.0,1480.0,Credit/Debit Card
625,625,21,0,Junior,Engineering,5280.0,1656.0,42920.0,4376.0,1552.0,472.0,896.0,784.0,184.0,1832.0,1344.0,512.0,Credit/Debit Card
626,626,21,2,Freshman,Computer Science,10744.0,48.0,24824.0,6072.0,1904.0,600.0,2312.0,856.0,328.0,1360.0,712.0,352.0,Cash
627,627,25,2,Junior,Computer Science,6664.0,3280.0,36496.0,4200.0,2640.0,400.0,1960.0,896.0,712.0,1056.0,1096.0,1240.0,Cash
628,628,22,0,Freshman,Computer Science,4440.0,408.0,40480.0,4272.0,2832.0,552.0,512.0,264.0,384.0,608.0,336.0,208.0,Cash
629,629,22,0,Freshman,Engineering,4328.0,752.0,42984.0,3272.0,2112.0,632.0,2304.0,472.0,344.0,904.0,1400.0,264.0,Credit/Debit Card
630,630,22,2,Senior,Economics,5984.0,2368.0,31696.0,5768.0,3112.0,568.0,864.0,712.0,744.0,848.0,1488.0,1360.0,Credit/Debit Card
631,631,21,1,Sophomore,Engineering,11816.0,3976.0,34296.0,6808.0,2368.0,424.0,760.0,1072.0,488.0,1144.0,696.0,1072.0,Cash
632,632,22,2,Senior,Biology,9888.0,1512.0,45240.0,6184.0,1400.0,1160.0,2048.0,976.0,480.0,1144.0,944.0,1352.0,Credit/Debit Card
633,633,25,0,Freshman,Biology,4736.0,5256.0,30408.0,7512.0,1096.0,1016.0,2240.0,472.0,600.0,2120.0,560.0,680.0,Cash
634,634,25,1,Senior,Computer Science,4464.0,6640.0,37136.0,7160.0,2792.0,712.0,2184.0,360.0,664.0,632.0,976.0,1144.0,Mobile Payment App
635,635,23,0,Sophomore,Engineering,7400.0,3312.0,32984.0,6208.0,1424.0,848.0,2144.0,840.0,312.0,1608.0,1152.0,864.0,Credit/Debit Card
636,636,18,0,Senior,Computer Science,5752.0,3984.0,30240.0,3952.0,2496.0,1192.0,888.0,1008.0,584.0,480.0,456.0,1352.0,Mobile Payment App
637,637,24,1,Junior,Engineering,7848.0,7000.0,26128.0,6816.0,1608.0,1336.0,816.0,944.0,576.0,992.0,496.0,880.0,Credit/Debit Card
638,638,25,2,Senior,Economics,11048.0,7056.0,29632.0,3712.0,2152.0,704.0,2056.0,840.0,376.0,848.0,1080.0,528.0,Credit/Debit Card
639,639,18,2,Sophomore,Biology,7432.0,1008.0,26856.0,4920.0,2592.0,584.0,1296.0,1200.0,464.0,1688.0,696.0,616.0,Cash
640,640,24,0,Junior,Biology,9960.0,7248.0,43616.0,3672.0,2040.0,1024.0,760.0,352.0,376.0,2304.0,1560.0,1528.0,Mobile Payment App
641,641,20,1,Junior,Economics,5528.0,2720.0,30384.0,5984.0,1216.0,424.0,2096.0,944.0,728.0,896.0,1304.0,568.0,Mobile Payment App
642,642,24,1,Freshman,Psychology,10608.0,3992.0,42824.0,6816.0,1032.0,1328.0,1464.0,728.0,680.0,2328.0,432.0,1128.0,Credit/Debit Card
643,643,18,2,Junior,Psychology,8000.0,1624.0,41592.0,4472.0,2968.0,832.0,1152.0,560.0,504.0,816.0,760.0,840.0,Credit/Debit Card
644,644,25,0,Junior,Computer Science,4736.0,5296.0,41768.0,5552.0,952.0,744.0,2200.0,736.0,464.0,416.0,1440.0,1280.0,Credit/Debit Card
645,645,22,0,Senior,Economics,9816.0,1808.0,29264.0,7608.0,1744.0,1592.0,1904.0,584.0,632.0,896.0,1568.0,536.0,Mobile Payment App
646,646,20,1,Sophomore,Engineering,4600.0,4272.0,41848.0,4048.0,3024.0,528.0,1128.0,528.0,600.0,448.0,1224.0,792.0,Cash
647,647,19,1,Junior,Engineering,10384.0,2584.0,28080.0,3552.0,1776.0,1344.0,1768.0,784.0,488.0,1400.0,1064.0,552.0,Credit/Debit Card
648,648,23,0,Sophomore,Engineering,9128.0,3856.0,28968.0,4576.0,968.0,1472.0,864.0,328.0,440.0,744.0,1008.0,688.0,Cash
649,649,25,0,Senior,Biology,5624.0,5232.0,47408.0,5880.0,2360.0,800.0,2224.0,312.0,640.0,1112.0,1424.0,1520.0,Credit/Debit Card
650,650,23,1,Freshman,Economics,7432.0,1280.0,27560.0,3344.0,1704.0,664.0,1272.0,696.0,432.0,440.0,1584.0,1080.0,Mobile Payment App
651,651,23,2,Junior,Engineering,11320.0,7760.0,29552.0,4104.0,1184.0,1256.0,2376.0,832.0,336.0,2352.0,1232.0,1288.0,Mobile Payment App
652,652,18,2,Senior,Engineering,10872.0,3096.0,45976.0,7960.0,2104.0,1544.0,1968.0,256.0,184.0,1216.0,880.0,960.0,Credit/Debit Card
653,653,23,0,Freshman,Biology,9296.0,5760.0,47040.0,5040.0,2072.0,936.0,904.0,1016.0,752.0,1008.0,712.0,1040.0,Cash
654,654,18,1,Sophomore,Biology,5304.0,2432.0,45240.0,5056.0,1408.0,712.0,1720.0,456.0,488.0,408.0,448.0,856.0,Credit/Debit Card
655,655,18,2,Freshman,Economics,11456.0,72.0,44544.0,7432.0,1792.0,864.0,2120.0,552.0,176.0,816.0,960.0,1208.0,Credit/Debit Card
656,656,20,2,Freshman,Computer Science,5304.0,6584.0,29096.0,5560.0,1528.0,1176.0,2216.0,184.0,584.0,1696.0,1504.0,1432.0,Mobile Payment App
657,657,18,2,Senior,Economics,10616.0,872.0,31800.0,7520.0,2904.0,1224.0,1256.0,704.0,784.0,952.0,416.0,160.0,Credit/Debit Card
658,658,22,0,Senior,Psychology,8360.0,2872.0,43048.0,4880.0,2152.0,568.0,1672.0,392.0,664.0,2328.0,1344.0,1464.0,Credit/Debit Card
659,659,21,0,Junior,Computer Science,4952.0,4840.0,25904.0,6344.0,3040.0,712.0,696.0,1080.0,288.0,1672.0,736.0,672.0,Credit/Debit Card
660,660,21,2,Freshman,Economics,6520.0,7240.0,24424.0,3464.0,2840.0,672.0,1928.0,712.0,536.0,2096.0,1128.0,328.0,Cash
661,661,20,2,Freshman,Biology,5824.0,3192.0,41024.0,7736.0,1216.0,1112.0,2344.0,768.0,312.0,2296.0,1472.0,1256.0,Cash
662,662,21,0,Senior,Economics,7528.0,6648.0,29496.0,5776.0,3120.0,1080.0,648.0,1048.0,552.0,992.0,856.0,304.0,Mobile Payment App
663,663,18,0,Freshman,Psychology,9408.0,344.0,26816.0,6704.0,1688.0,480.0,2224.0,968.0,168.0,864.0,696.0,1312.0,Credit/Debit Card
664,664,22,2,Sophomore,Computer Science,8736.0,4592.0,31976.0,5848.0,1496.0,744.0,1208.0,504.0,440.0,768.0,1352.0,944.0,Credit/Debit Card
665,665,18,1,Sophomore,Biology,11512.0,4208.0,27152.0,7168.0,1408.0,688.0,1072.0,504.0,416.0,1200.0,1400.0,1032.0,Mobile Payment App
666,666,22,0,Senior,Economics,6528.0,4928.0,27688.0,4344.0,2800.0,808.0,720.0,824.0,192.0,1960.0,352.0,1200.0,Credit/Debit Card
667,667,18,0,Junior,Biology,11304.0,6200.0,37720.0,3656.0,2112.0,568.0,2000.0,1016.0,432.0,1216.0,728.0,960.0,Cash
668,668,24,1,Sophomore,Biology,8608.0,2840.0,36768.0,3712.0,1072.0,792.0,1336.0,776.0,272.0,616.0,408.0,1192.0,Cash
669,669,21,1,Sophomore,Economics,4472.0,1352.0,42424.0,3448.0,1776.0,824.0,1896.0,640.0,448.0,1504.0,624.0,1408.0,Credit/Debit Card
670,670,23,0,Sophomore,Engineering,9152.0,6400.0,31048.0,3240.0,3048.0,1040.0,1432.0,848.0,752.0,1728.0,656.0,400.0,Credit/Debit Card
671,671,20,2,Junior,Psychology,10368.0,904.0,43616.0,3696.0,1528.0,552.0,1904.0,744.0,408.0,1240.0,1496.0,816.0,Credit/Debit Card
672,672,24,0,Senior,Engineering,7664.0,7216.0,36632.0,3400.0,2096.0,1248.0,576.0,1096.0,168.0,2256.0,656.0,1080.0,Cash
673,673,25,0,Junior,Economics,6200.0,5672.0,33560.0,5440.0,920.0,1456.0,672.0,1024.0,208.0,848.0,896.0,744.0,Credit/Debit Card
674,674,25,2,Junior,Economics,11864.0,4152.0,37408.0,7760.0,1160.0,1344.0,2160.0,184.0,312.0,576.0,848.0,1488.0,Mobile Payment App
675,675,19,0,Junior,Biology,10432.0,1856.0,36320.0,5208.0,1472.0,816.0,1528.0,1184.0,536.0,2144.0,360.0,400.0,Mobile Payment App
676,676,24,1,Sophomore,Biology,11200.0,7136.0,37808.0,5992.0,2872.0,1304.0,2352.0,1056.0,160.0,1664.0,1184.0,656.0,Mobile Payment App
677,677,24,2,Freshman,Computer Science,11520.0,6952.0,46816.0,6072.0,2168.0,600.0,1496.0,616.0,528.0,2360.0,1568.0,568.0,Mobile Payment App
678,678,22,1,Freshman,Economics,11680.0,5200.0,28496.0,6168.0,2488.0,496.0,2120.0,424.0,768.0,896.0,296.0,616.0,Credit/Debit Card
679,679,20,2,Junior,Biology,11032.0,5712.0,38064.0,7416.0,1536.0,952.0,2304.0,1096.0,472.0,760.0,1552.0,264.0,Credit/Debit Card
680,680,18,1,Junior,Computer Science,7536.0,4360.0,46440.0,7312.0,864.0,400.0,1648.0,192.0,448.0,432.0,1504.0,560.0,Mobile Payment App
681,681,25,2,Junior,Biology,5920.0,6968.0,33552.0,3784.0,2928.0,664.0,1248.0,496.0,264.0,688.0,648.0,624.0,Cash
682,682,18,1,Sophomore,Psychology,9488.0,5864.0,47384.0,4328.0,2328.0,888.0,912.0,336.0,392.0,584.0,1328.0,1048.0,Cash
683,683,23,0,Junior,Biology,5848.0,6496.0,45096.0,4656.0,1184.0,592.0,1872.0,216.0,544.0,1264.0,648.0,384.0,Cash
